pitch,intensity,jitter,shimmer,logHNR,vad,time,task
246.6656,7.365974e-06,0.002185184,0.0112493,19.42664,1.0,4.98,1
248.7728,7.073045e-06,0.004804876,0.02416035,18.29742,1.0,4.99,1
251.3001,1.294195e-05,0.005650091,0.01866671,17.2955,1.0,5.0,1
253.6362,6.598635e-06,0.005939359,0.05075019,17.70962,1.0,5.01,1
255.4069,1.062092e-05,0.00279318,0.03548298,20.12084,1.0,5.02,1
256.6414,5.339978e-06,0.005156981,0.01624467,15.2047,1.0,5.03,1
257.7547,9.188535e-06,0.0006489111,0.02707088,17.32161,1.0,5.04,1
258.8282,4.997953e-06,0.004083946,0.08416192,14.6909,1.0,5.05,1
259.9001,1.007278e-05,0.001586362,0.07517888,15.25574,1.0,5.06,1
260.9019,1.176925e-05,0.001117879,0.03180622,15.15107,1.0,5.07,1
261.8746,1.287261e-05,0.005623854,0.06276364,23.50581,1.0,5.08,1
262.8816,3.351124e-05,0.00153597,0.01014661,28.84256,1.0,5.09,1
263.7328,3.284853e-05,0.00153597,0.01014661,18.06806,1.0,5.1,1
264.2444,3.284096e-05,0.00153597,0.01014661,16.90478,1.0,5.11,1
263.7222,7.243574e-06,0.00751997,0.06176227,18.19264,1.0,5.12,1
261.7321,2.270997e-06,0.006121675,0.04700037,20.85684,1.0,5.13,1
258.3533,2.299524e-06,0.01872494,0.003386588,23.93738,1.0,5.14,1
254.1089,2.84768e-06,0.008663044,0.01143971,23.33534,1.0,5.15,1
249.1885,3.32354e-06,0.008372724,0.01285665,24.00306,1.0,5.16,1
243.82,4.368421e-06,0.01269154,0.02545494,19.55842,1.0,5.17,1
238.3408,3.064646e-06,0.01018431,0.02766321,21.28162,1.0,5.18,1
233.4368,2.680672e-06,0.00863787,0.007353462,23.93886,1.0,5.19,1
228.896,7.304137e-06,0.007493367,0.00699248,20.76332,1.0,5.2,1
224.3296,8.327697e-06,0.02237705,0.1379214,12.75357,1.0,5.21,1
221.3445,8.170292e-06,0.02046908,0.02675639,10.25075,1.0,5.22,1
219.3722,1.309813e-06,0.02894754,0.1039987,16.86507,1.0,5.23,1
218.7627,1.194391e-07,0.002167838,0.02554047,20.41347,1.0,5.24,1
216.7767,2.677863e-06,0.01116464,0.01893393,23.06746,1.0,5.25,1
213.1512,5.353429e-06,0.03375298,0.2352151,5.235852,1.0,5.26,1
209.1193,7.612776e-06,0.002009914,0.1471816,9.551839,1.0,5.27,1
205.711,9.115377e-06,0.01011264,0.04249668,15.27415,1.0,5.28,1
204.1872,8.719372e-06,0.00683458,0.06787618,17.06799,1.0,5.29,1
203.2921,7.206581e-06,0.001973229,0.07313021,16.77688,1.0,5.3,1
202.7451,3.380038e-06,0.001530057,0.01863697,18.19482,1.0,5.31,1
202.2996,1.131877e-06,0.0006883489,0.09172966,15.63257,1.0,5.32,1
202.9084,1.127411e-06,0.01574464,0.3336742,6.665881,1.0,5.33,1
205.261,9.773408e-07,0.0407108,0.1294461,10.71252,1.0,5.34,1
208.2632,1.224628e-06,0.0407108,0.1294461,16.4705,1.0,5.35,1
210.732,4.057947e-07,0.01535764,0.1007733,14.98197,1.0,5.36,1
211.9867,3.323057e-07,0.003707177,0.04253406,17.08882,1.0,5.37,1
213.2088,1.385126e-06,0.004022304,0.02662582,21.19893,1.0,5.38,1
214.4731,2.492619e-06,0.002290155,0.01899968,19.55965,1.0,5.39,1
215.8026,4.645849e-06,0.003368065,0.03463789,14.95724,1.0,5.4,1
217.0009,3.409378e-06,0.002880247,0.01468757,17.10214,1.0,5.41,1
217.8701,2.283017e-06,0.002880247,0.01468757,15.53924,1.0,5.42,1
217.5429,2.067397e-07,0.01747827,0.2732782,10.07636,1.0,5.43,1
216.7299,6.705932e-07,0.0283656,0.2046111,13.07175,1.0,5.44,1
215.7646,8.089432e-07,0.01925815,0.3709754,12.75804,1.0,5.45,1
215.8676,7.173444e-07,0.01214667,0.5708914,4.82942,1.0,5.46,1
216.8113,1.562735e-07,0.02871159,0.3409491,11.77477,1.0,5.47,1
217.8497,1.291567e-09,0.0382288,0.09771987,16.2753,1.0,5.48,1
218.562,1.730628e-09,0.0382288,0.09771987,18.13998,1.0,5.49,1
0.0,3.086307e-09,0.0,0.0,-100.0,1.0,5.5,1
0.0,3.565721e-09,0.0,0.0,-100.0,1.0,5.51,1
0.0,3.003152e-09,0.0,0.0,-100.0,1.0,5.52,1
0.0,4.614296e-09,0.0,0.0,-100.0,1.0,5.53,1
0.0,7.24784e-08,0.0,0.0,-100.0,1.0,5.54,1
0.0,2.52474e-07,0.0,0.0,-100.0,1.0,5.55,1
0.0,2.891119e-07,0.0,0.0,-100.0,1.0,5.56,1
152.4991,3.961555e-07,0.0,0.05010671,17.80042,1.0,5.57,1
152.1987,1.649553e-06,0.008884393,0.007159148,21.81016,1.0,5.58,1
151.691,2.574595e-06,0.002011742,0.04764692,21.4243,1.0,5.59,1
151.3424,2.981231e-06,0.002142758,0.004634738,23.23978,1.0,5.6,1
150.9771,1.948835e-06,0.003032577,0.03601754,22.45164,1.0,5.61,1
150.5424,1.255049e-06,0.003032577,0.03601754,22.39528,1.0,5.62,1
150.0452,1.000728e-06,0.004453814,0.06226173,19.79015,1.0,5.63,1
198.3738,1.075857e-06,0.004453814,0.06226173,18.00697,1.0,5.64,1
243.5166,1.435678e-06,0.4992654,0.07817623,20.82245,1.0,5.65,1
285.0069,1.499953e-06,0.02359637,0.2024803,10.98381,1.0,5.66,1
279.7665,1.148825e-06,0.04642489,0.1280228,9.445765,1.0,5.67,1
0.0,5.786245e-07,0.0,0.0,-100.0,1.0,5.68,1
0.0,2.402431e-07,0.0,0.0,-100.0,1.0,5.69,1
0.0,2.29334e-07,0.0,0.0,-100.0,1.0,5.7,1
0.0,1.694037e-07,0.0,0.0,-100.0,1.0,5.71,1
0.0,1.307933e-07,0.0,0.0,-100.0,1.0,5.72,1
0.0,1.738332e-08,0.0,0.0,-100.0,1.0,5.73,1
0.0,4.320832e-08,0.0,0.0,-100.0,1.0,5.74,1
0.0,8.793106e-08,0.0,0.0,-100.0,1.0,5.75,1
0.0,1.85237e-07,0.0,0.0,-100.0,1.0,5.76,1
0.0,2.004497e-07,0.0,0.0,-100.0,1.0,5.77,1
0.0,1.876976e-07,0.0,0.0,-100.0,1.0,5.78,1
0.0,9.604592e-08,0.0,0.0,-100.0,1.0,5.79,1
0.0,5.65214e-08,0.0,0.0,-100.0,1.0,5.8,1
0.0,1.052743e-08,0.0,0.0,-100.0,1.0,5.81,1
154.3114,4.348506e-09,0.0,0.8399318,3.632748,1.0,5.82,1
153.6468,6.201965e-07,0.0,0.8399318,11.96305,1.0,5.83,1
152.354,2.617499e-06,0.0,0.8399318,16.86659,1.0,5.84,1
151.4879,2.73735e-06,0.08417916,0.09635165,17.99921,1.0,5.85,1
151.4471,2.436871e-06,0.005951298,0.08879752,15.71375,1.0,5.86,1
152.6195,1.128763e-06,0.005461281,0.05709421,24.6532,1.0,5.87,1
154.8667,2.666257e-06,0.01896794,0.0321047,18.34153,1.0,5.88,1
157.6714,2.697089e-06,0.0141375,0.0195149,19.92662,1.0,5.89,1
160.9097,2.318444e-06,0.02452549,0.03147514,16.89266,1.0,5.9,1
164.8027,6.829396e-07,0.01506394,0.04623091,15.41436,1.0,5.91,1
169.4467,1.29081e-06,0.01774332,0.0269847,17.22309,1.0,5.92,1
174.8661,1.262083e-06,0.01774332,0.0269847,16.35805,1.0,5.93,1
181.2712,2.273743e-06,0.05425419,0.08613356,14.61784,1.0,5.94,1
188.8274,1.3381e-06,0.0674464,0.07755286,13.94813,1.0,5.95,1
196.8124,1.532592e-06,0.05057914,0.1792724,11.88794,1.0,5.96,1
202.8265,6.769997e-07,0.02291566,0.1574206,13.7768,1.0,5.97,1
205.5704,7.474807e-07,0.007095007,0.2910902,11.45932,1.0,5.98,1
206.0497,3.137724e-07,0.02270974,0.5868575,7.273788,1.0,5.99,1
0.0,1.364265e-07,0.0,0.0,-100.0,1.0,6.0,1
0.0,4.496362e-08,0.0,0.0,-100.0,1.0,6.01,1
,,,,,0.0,6.02,1
,,,,,0.0,6.03,1
,,,,,0.0,6.04,1
,,,,,0.0,6.05,1
,,,,,0.0,6.06,1
,,,,,0.0,6.07,1
,,,,,0.0,6.08,1
,,,,,0.0,6.09,1
,,,,,0.0,6.1,1
,,,,,0.0,6.11,1
,,,,,0.0,6.12,1
,,,,,0.0,6.13,1
,,,,,0.0,6.14,1
,,,,,0.0,6.15,1
,,,,,0.0,6.16,1
,,,,,0.0,6.17,1
,,,,,0.0,6.18,1
,,,,,0.0,6.19,1
,,,,,0.0,6.2,1
,,,,,0.0,6.21,1
,,,,,0.0,6.22,1
,,,,,0.0,6.23,1
,,,,,0.0,6.24,1
,,,,,0.0,6.25,1
,,,,,0.0,6.26,1
,,,,,0.0,6.27,1
,,,,,0.0,6.28,1
,,,,,0.0,6.29,1
,,,,,0.0,6.3,1
,,,,,0.0,6.31,1
,,,,,0.0,6.32,1
0.0,5.35662e-10,0.0,0.0,-100.0,1.0,6.33,1
0.0,8.06714e-10,0.0,0.0,-100.0,1.0,6.34,1
0.0,1.209222e-09,0.0,0.0,-100.0,1.0,6.35,1
0.0,2.387233e-09,0.0,0.0,-100.0,1.0,6.36,1
0.0,2.399118e-09,0.0,0.0,-100.0,1.0,6.37,1
0.0,3.019317e-09,0.0,0.0,-100.0,1.0,6.38,1
0.0,1.793053e-08,0.0,0.0,-100.0,1.0,6.39,1
259.2983,1.843553e-08,0.0,0.8471615,6.100608,1.0,6.4,1
258.2583,1.74524e-08,0.2187574,1.0,0.4975282,1.0,6.41,1
256.5165,2.18366e-06,0.04875995,0.1666439,12.76958,1.0,6.42,1
255.8674,2.211121e-06,0.0007485001,0.05258377,23.87107,1.0,6.43,1
255.2497,5.537299e-06,0.001214048,0.037518,23.43373,1.0,6.44,1
253.5593,6.666107e-06,0.001979646,0.03059849,25.14282,1.0,6.45,1
250.3129,7.149361e-06,0.01968944,0.1463598,13.64025,1.0,6.46,1
243.5363,4.887734e-06,0.02113276,0.241455,12.08455,1.0,6.47,1
239.9329,1.580652e-06,0.03865267,0.3539624,7.660512,1.0,6.48,1
0.0,1.069991e-06,0.0,0.0,-100.0,1.0,6.49,1
0.0,6.263119e-09,0.0,0.0,-100.0,1.0,6.5,1
0.0,1.973359e-09,0.0,0.0,-100.0,1.0,6.51,1
0.0,1.590468e-09,0.0,0.0,-100.0,1.0,6.52,1
0.0,7.283734e-10,0.0,0.0,-100.0,1.0,6.53,1
0.0,5.570953e-10,0.0,0.0,-100.0,1.0,6.54,1
0.0,2.872483e-10,0.0,0.0,-100.0,1.0,6.55,1
0.0,2.669618e-10,0.0,0.0,-100.0,1.0,6.56,1
0.0,1.185385e-08,0.0,0.0,-100.0,1.0,6.57,1
279.8115,1.973234e-08,0.0,0.8088694,6.098361,1.0,6.58,1
277.27,4.561251e-07,0.1003575,0.04194904,13.81345,1.0,6.59,1
271.9912,3.403962e-06,0.01336559,0.05749647,17.11786,1.0,6.6,1
266.0493,4.212731e-06,0.01083556,0.11899,17.61442,1.0,6.61,1
260.2764,3.84125e-06,0.01407749,0.04032644,16.98695,1.0,6.62,1
255.1271,1.095775e-05,0.01272712,0.07002395,21.4581,1.0,6.63,1
250.2886,1.020066e-05,0.01572465,0.01721498,21.53501,1.0,6.64,1
245.9545,1.800891e-05,0.02204786,0.005295686,22.47648,1.0,6.65,1
241.7549,8.122479e-06,0.01037526,0.03218696,20.57769,1.0,6.66,1
237.6572,8.062782e-06,0.003997632,0.01391344,20.84265,1.0,6.67,1
234.5268,1.593425e-06,0.003997632,0.01391344,10.36748,1.0,6.68,1
231.5317,3.064257e-06,0.01551698,0.04965571,22.09697,1.0,6.69,1
228.8074,3.080073e-06,0.01482244,0.01905694,28.41727,1.0,6.7,1
225.5117,5.77348e-06,0.006862199,0.01122357,32.01197,1.0,6.71,1
222.7788,6.243714e-06,0.006514871,0.01905754,28.9977,1.0,6.72,1
220.5908,6.764838e-06,0.007757944,0.002538097,30.84889,1.0,6.73,1
218.8018,2.962654e-06,0.003280811,0.01300226,31.2854,1.0,6.74,1
217.1976,3.306374e-06,0.006870859,0.02122217,30.18242,1.0,6.75,1
215.7983,5.601898e-06,0.004452401,0.03981901,27.11667,1.0,6.76,1
214.2698,5.708669e-06,0.004800718,0.04892441,26.18883,1.0,6.77,1
211.9845,3.675196e-06,0.001100841,0.07897057,22.01571,1.0,6.78,1
210.7124,1.161963e-06,0.01363675,0.111919,17.14622,1.0,6.79,1
0.0,1.022347e-06,0.0,0.0,-100.0,1.0,6.8,1
0.0,5.90969e-07,0.0,0.0,-100.0,1.0,6.81,1
0.0,3.152653e-07,0.0,0.0,-100.0,1.0,6.82,1
0.0,1.414827e-07,0.0,0.0,-100.0,1.0,6.83,1
0.0,1.494212e-07,0.0,0.0,-100.0,1.0,6.84,1
0.0,1.082292e-07,0.0,0.0,-100.0,1.0,6.85,1
0.0,8.543022e-08,0.0,0.0,-100.0,1.0,6.86,1
0.0,9.289702e-08,0.0,0.0,-100.0,1.0,6.87,1
0.0,9.803505e-08,0.0,0.0,-100.0,1.0,6.88,1
0.0,3.990953e-07,0.0,0.0,-100.0,1.0,6.89,1
203.7987,6.798589e-07,0.0,0.08810068,5.991815,1.0,6.9,1
204.7348,7.380835e-07,0.0,0.08810068,15.04816,1.0,6.91,1
206.939,4.518179e-07,0.0175334,0.04777887,12.52585,1.0,6.92,1
209.1383,1.166209e-06,0.009021607,0.03869517,18.03889,1.0,6.93,1
211.7376,1.617566e-06,0.007583132,0.08858071,14.45355,1.0,6.94,1
213.858,3.29872e-06,0.007017518,0.01625304,11.05125,1.0,6.95,1
215.4035,4.726554e-06,0.002066093,0.09394098,13.50667,1.0,6.96,1
216.3416,4.936076e-06,0.002021322,0.04950303,19.65428,1.0,6.97,1
217.1901,3.423301e-06,0.002021322,0.04950303,16.77397,1.0,6.98,1
218.4191,1.022383e-06,0.002021322,0.04950303,13.3893,1.0,6.99,1
220.2972,3.113588e-07,0.008823015,0.05917037,15.74284,1.0,7.0,1
222.7912,6.506509e-06,0.007303571,0.0174018,16.397,1.0,7.01,1
225.4343,6.506982e-06,0.007132531,0.0339323,23.57895,1.0,7.02,1
227.9431,7.098342e-06,0.003585228,0.008552442,24.24488,1.0,7.03,1
230.2299,7.771288e-07,0.01066975,0.02733616,23.07175,1.0,7.04,1
232.1545,7.997397e-07,0.00675491,0.01684096,27.98899,1.0,7.05,1
233.6615,9.564579e-07,0.002497197,0.005396951,27.82661,1.0,7.06,1
234.8364,8.403073e-07,0.008876634,0.04574612,22.03859,1.0,7.07,1
235.6479,8.450808e-07,0.001314368,0.07801179,20.75808,1.0,7.08,1
235.7207,5.89708e-07,0.0006171687,0.09867977,21.66332,1.0,7.09,1
235.3782,1.606873e-06,0.004136188,0.08377018,20.33192,1.0,7.1,1
235.6211,1.822985e-06,0.01091907,0.07988413,20.82431,1.0,7.11,1
236.7373,1.339075e-06,0.01713274,0.03357324,13.68152,1.0,7.12,1
237.9344,8.199279e-07,0.007882824,0.08435894,18.4532,1.0,7.13,1
237.7804,1.021859e-06,0.002955261,0.04687161,19.96185,1.0,7.14,1
236.3229,1.06974e-06,0.008919561,0.04891191,15.25836,1.0,7.15,1
234.1056,3.420712e-06,0.004174967,0.09189305,20.17934,1.0,7.16,1
231.8201,5.216372e-06,0.007325038,0.02258373,19.4817,1.0,7.17,1
229.5571,5.150672e-06,0.008144645,0.06305719,22.31392,1.0,7.18,1
227.101,4.978676e-06,0.009976743,0.0323794,22.60914,1.0,7.19,1
224.378,3.610651e-06,0.04547823,0.250047,7.45794,1.0,7.2,1
221.3934,4.514522e-06,0.03458502,0.07382943,22.05535,1.0,7.21,1
218.5726,1.834639e-06,0.008964309,0.03123187,21.43981,1.0,7.22,1
216.3197,9.269443e-07,0.006379184,0.03774644,21.78126,1.0,7.23,1
214.7071,1.313746e-06,0.003119247,0.0232974,24.7579,1.0,7.24,1
213.4656,1.913975e-06,0.007018796,0.04240102,23.34885,1.0,7.25,1
210.3013,2.036867e-06,0.05890779,0.1117137,10.19082,1.0,7.26,1
206.7489,1.634994e-06,0.03771479,0.2991782,8.103827,1.0,7.27,1
202.9577,1.737844e-06,0.01007665,0.0747567,12.26491,1.0,7.28,1
201.1251,3.158483e-06,0.01183293,0.07488061,14.14934,1.0,7.29,1
199.6264,3.155262e-06,0.00250665,0.0475965,17.00831,1.0,7.3,1
198.449,3.326757e-06,0.003252406,0.002589636,20.25243,1.0,7.31,1
197.445,4.598117e-06,0.007239731,0.02459855,22.31704,1.0,7.32,1
196.6463,6.700464e-06,0.002797219,0.005692071,23.54155,1.0,7.33,1
195.8231,7.268503e-06,0.001753026,0.01315278,21.56819,1.0,7.34,1
194.9922,4.443268e-06,0.001167613,0.02022424,22.02642,1.0,7.35,1
194.4243,4.779578e-06,0.01353485,0.02390399,21.19363,1.0,7.36,1
194.1727,7.115901e-06,0.01353485,0.02390399,23.00337,1.0,7.37,1
194.2268,7.873291e-06,0.00102434,0.01266341,20.53164,1.0,7.38,1
194.3089,9.820209e-06,0.003803225,0.001322474,20.70237,1.0,7.39,1
194.634,7.931022e-06,0.000747117,0.00225407,21.48236,1.0,7.4,1
195.092,7.244792e-06,0.004942862,0.1324422,17.05907,1.0,7.41,1
195.4323,1.96825e-06,0.005416483,0.1323971,13.53199,1.0,7.42,1
195.4753,1.789775e-07,0.003782732,0.09149055,13.80403,1.0,7.43,1
195.3512,1.333983e-07,0.01561802,0.1861191,14.40402,1.0,7.44,1
195.7213,1.428554e-07,0.01545786,0.1451368,11.85772,1.0,7.45,1
195.7668,3.962165e-08,0.005053703,0.03707836,18.56918,1.0,7.46,1
195.4958,1.185062e-08,0.005205005,0.1321788,18.19832,1.0,7.47,1
194.5285,7.512676e-09,0.01123006,0.1848959,17.81426,1.0,7.48,1
192.8333,2.49428e-08,0.008837505,0.193699,13.835,1.0,7.49,1
190.5497,3.668829e-08,0.008837505,0.193699,11.47433,1.0,7.5,1
188.956,4.293048e-08,0.03283286,0.173191,13.93333,1.0,7.51,1
0.0,2.542374e-08,0.0,0.0,-100.0,1.0,7.52,1
101.7848,3.137312e-08,0.0,0.0260492,12.63955,1.0,7.53,1
100.6283,4.103265e-08,0.0,0.0260492,12.59894,1.0,7.54,1
131.5544,6.714858e-08,0.0,0.0260492,0.0,1.0,7.55,1
163.0934,6.371933e-08,0.502739,0.05624138,18.01483,1.0,7.56,1
195.048,4.964355e-08,0.003761174,0.09501188,21.49166,1.0,7.57,1
193.9389,2.371622e-08,0.01258288,0.02768348,28.76749,1.0,7.58,1
192.143,2.176412e-08,0.001699463,0.047105,20.55295,1.0,7.59,1
190.0484,5.8768e-08,0.01516541,0.04016907,27.16552,1.0,7.6,1
193.4507,9.686654e-08,0.01516541,0.04016907,23.41633,1.0,7.61,1
199.0058,8.979865e-08,0.014769,0.05735895,22.49845,1.0,7.62,1
205.1795,5.282536e-08,0.05315884,0.4839385,4.803843,1.0,7.63,1
205.4291,1.968862e-08,0.009795773,0.2273021,7.312538,1.0,7.64,1
202.3053,1.375385e-06,0.01103592,0.1559986,14.47644,1.0,7.65,1
198.5697,2.573027e-06,0.02372303,0.07519545,15.34982,1.0,7.66,1
195.5646,2.85508e-06,0.004185226,0.003335865,23.75654,1.0,7.67,1
194.2007,1.560933e-06,0.006905278,0.02781831,17.24592,1.0,7.68,1
193.0225,3.695708e-07,0.006289897,0.0263987,20.08337,1.0,7.69,1
192.3754,5.617727e-07,0.006289897,0.0263987,15.62631,1.0,7.7,1
192.896,6.279392e-07,0.08871315,0.2045217,10.63943,1.0,7.71,1
193.8947,8.296392e-07,0.01550225,0.03608422,23.26983,1.0,7.72,1
194.9864,6.026618e-07,0.003281708,0.01426312,27.58154,1.0,7.73,1
195.3085,7.70265e-07,0.003281708,0.01426312,30.14742,1.0,7.74,1
195.4932,1.123187e-06,0.03208105,0.1068812,14.92995,1.0,7.75,1
195.5749,9.971263e-07,0.03138936,0.04795381,11.50195,1.0,7.76,1
195.7094,9.553777e-07,0.005142452,0.04544388,13.6774,1.0,7.77,1
196.0972,7.521397e-07,0.004833363,0.02801226,17.39721,1.0,7.78,1
196.5579,1.614575e-06,0.004833363,0.02801226,18.52858,1.0,7.79,1
197.5999,2.057576e-06,0.001866367,0.008327221,19.20123,1.0,7.8,1
199.4614,1.750638e-06,0.01804979,0.030944,19.88783,1.0,7.81,1
201.5175,7.723002e-07,0.01804979,0.030944,21.2251,1.0,7.82,1
203.1946,4.666541e-07,0.01878878,0.1082488,18.87461,1.0,7.83,1
204.7192,1.035811e-06,0.004832831,0.04418719,20.43864,1.0,7.84,1
206.5042,2.39615e-06,0.004832831,0.04418719,19.31567,1.0,7.85,1
208.3498,2.06616e-06,0.01143104,0.07156092,16.2022,1.0,7.86,1
209.905,1.999639e-06,0.005513279,0.04069471,18.8254,1.0,7.87,1
211.1964,7.025217e-07,0.008786703,0.00279582,16.84964,1.0,7.88,1
212.5417,1.978279e-06,0.005844447,0.006543335,19.76808,1.0,7.89,1
213.9052,1.486e-06,0.005844447,0.006543335,21.57373,1.0,7.9,1
215.1033,1.416169e-06,0.007145214,0.004307644,18.59686,1.0,7.91,1
216.4691,5.210419e-06,0.002099795,0.01232143,20.31356,1.0,7.92,1
218.2901,5.254045e-06,0.01505222,0.09681659,15.41907,1.0,7.93,1
220.1251,6.991346e-06,0.0002047077,0.03278681,25.89908,1.0,7.94,1
221.5342,2.690483e-06,0.004453949,0.004303616,29.3814,1.0,7.95,1
222.4409,2.758732e-06,0.0006683857,0.02204168,29.63977,1.0,7.96,1
223.4531,6.567556e-06,0.006020959,0.02807857,28.01958,1.0,7.97,1
224.1628,5.821201e-06,0.001938584,0.04158841,27.17525,1.0,7.98,1
223.7435,6.975391e-06,0.0002158284,0.07452228,23.73646,1.0,7.99,1
222.1506,1.440578e-06,0.01560871,0.1800948,18.27515,1.0,8.0,1
220.1239,1.678798e-06,0.01437007,0.174073,15.84753,1.0,8.01,1
219.0714,5.702748e-07,0.003486317,0.2797214,9.924141,1.0,8.02,1
0.0,5.587111e-07,0.0,0.0,-100.0,1.0,8.03,1
0.0,2.593498e-07,0.0,0.0,-100.0,1.0,8.04,1
238.3058,6.576901e-07,0.0,0.0155625,11.79455,1.0,8.05,1
237.9509,4.746886e-06,0.05306193,0.06859133,9.372614,1.0,8.06,1
237.7883,5.705999e-06,0.01192201,0.08204175,16.20982,1.0,8.07,1
239.3303,6.437201e-06,0.007868353,0.04458233,17.68211,1.0,8.08,1
241.4201,2.78543e-06,0.01233942,0.03192475,18.80532,1.0,8.09,1
243.2858,5.307454e-06,0.004039143,0.05229283,15.58319,1.0,8.1,1
243.9371,6.001435e-06,0.02271368,0.1938228,10.18089,1.0,8.11,1
242.8418,7.693851e-06,0.02569126,0.6634638,7.246469,1.0,8.12,1
240.1292,4.307952e-06,0.005865865,0.2062286,9.813006,1.0,8.13,1
238.617,2.258008e-06,0.01756739,0.2948829,13.02172,1.0,8.14,1
237.8431,1.383616e-07,0.02910114,0.01100921,22.56882,1.0,8.15,1
235.1188,3.999965e-08,0.01242416,0.2944551,12.32213,1.0,8.16,1
229.2451,5.827043e-08,0.02778517,0.05180865,6.701238,1.0,8.17,1
221.4667,4.7268e-08,0.02748701,0.6628257,5.13071,1.0,8.18,1
214.557,2.054104e-06,0.02403758,0.1957088,11.86604,1.0,8.19,1
208.6344,2.818794e-06,0.03600041,0.05465169,14.4742,1.0,8.2,1
203.7126,5.473956e-06,0.03600041,0.05465169,15.75591,1.0,8.21,1
199.8743,4.298309e-06,0.03600041,0.05465169,12.57099,1.0,8.22,1
196.4802,3.67964e-06,0.0299534,0.06075595,12.41802,1.0,8.23,1
193.4972,1.084477e-06,0.01615513,0.01160276,22.11762,1.0,8.24,1
191.1838,9.350915e-07,0.00842189,0.05526147,21.88162,1.0,8.25,1
189.6694,1.150148e-06,0.01342984,0.02378377,24.79436,1.0,8.26,1
188.3831,1.103109e-06,0.01342984,0.02378377,19.75204,1.0,8.27,1
186.6863,4.113359e-07,0.01075928,0.0395301,9.290833,1.0,8.28,1
184.8352,2.887145e-06,0.01497744,0.1030569,10.31227,1.0,8.29,1
183.5052,5.689097e-06,0.01497744,0.1030569,20.33815,1.0,8.3,1
183.0795,5.946695e-06,0.001891328,0.03067392,19.03795,1.0,8.31,1
182.7864,3.872885e-06,0.0001619975,0.0483605,20.72303,1.0,8.32,1
182.5975,1.08998e-06,0.006364497,0.003460726,14.05415,1.0,8.33,1
182.4619,1.65331e-06,0.01623969,0.1528273,9.954388,1.0,8.34,1
182.9426,9.369658e-07,0.01623969,0.1528273,8.831675,1.0,8.35,1
183.7421,1.332627e-06,0.01623969,0.1528273,18.73244,1.0,8.36,1
184.7262,5.065932e-07,0.008720071,0.08145627,18.6609,1.0,8.37,1
185.2289,7.230257e-07,0.0216979,0.1903776,10.5941,1.0,8.38,1
185.2663,5.487229e-07,0.008604588,0.1959943,11.95219,1.0,8.39,1
185.1458,2.102015e-06,0.0204803,0.02363438,19.75189,1.0,8.4,1
185.4766,4.518989e-06,0.006937001,0.03863435,16.61674,1.0,8.41,1
186.5589,7.735772e-06,0.006937001,0.03863435,16.37655,1.0,8.42,1
188.2014,6.426898e-06,0.007461671,0.1035838,14.81424,1.0,8.43,1
190.0009,3.79613e-06,0.005752446,0.04540805,13.78564,1.0,8.44,1
191.6091,6.079638e-07,0.008871575,0.0340072,14.4848,1.0,8.45,1
193.2167,3.592164e-07,0.001422504,0.3925104,8.896862,1.0,8.46,1
194.5629,3.039716e-07,0.01638727,0.7620384,6.179192,1.0,8.47,1
195.3347,2.042219e-08,0.1416371,0.6666667,1.070234,1.0,8.48,1
0.0,1.502009e-08,0.0,0.0,-100.0,1.0,8.49,1
0.0,2.730439e-09,0.0,0.0,-100.0,1.0,8.5,1
0.0,7.46893e-10,0.0,0.0,-100.0,1.0,8.51,1
0.0,6.944189e-10,0.0,0.0,-100.0,1.0,8.52,1
0.0,2.771136e-10,0.0,0.0,-100.0,1.0,8.53,1
0.0,1.838428e-10,0.0,0.0,-100.0,1.0,8.54,1
0.0,6.136629e-09,0.0,0.0,-100.0,1.0,8.55,1
0.0,7.184841e-09,0.0,0.0,-100.0,1.0,8.56,1
246.1085,1.042947e-08,0.0,0.0,1.338391,1.0,8.57,1
246.0575,9.057629e-08,0.05079917,0.5225899,5.941864,1.0,8.58,1
246.2576,3.549573e-07,0.01413615,0.06878459,20.15422,1.0,8.59,1
246.6459,3.563221e-07,0.004786863,0.01003505,21.89612,1.0,8.6,1
247.9235,1.819258e-06,0.004786863,0.01003505,26.40388,1.0,8.61,1
249.546,1.707553e-06,0.005700211,0.02441511,23.74265,1.0,8.62,1
250.5179,3.511725e-06,0.005700211,0.02441511,23.97878,1.0,8.63,1
249.4869,2.098702e-06,0.02019238,0.1680745,15.26409,1.0,8.64,1
245.3366,2.623374e-06,0.02067317,0.1064625,10.0633,1.0,8.65,1
242.6787,8.686193e-07,0.03065328,0.5239851,5.480357,1.0,8.66,1
0.0,7.394852e-07,0.0,0.0,-100.0,1.0,8.67,1
0.0,6.124124e-08,0.0,0.0,-100.0,1.0,8.68,1
0.0,7.271577e-09,0.0,0.0,-100.0,1.0,8.69,1
0.0,2.143675e-09,0.0,0.0,-100.0,1.0,8.7,1
0.0,4.450994e-08,0.0,0.0,-100.0,1.0,8.71,1
0.0,5.625797e-08,0.0,0.0,-100.0,1.0,8.72,1
0.0,5.520854e-08,0.0,0.0,-100.0,1.0,8.73,1
0.0,1.898692e-08,0.0,0.0,-100.0,1.0,8.74,1
0.0,1.083224e-08,0.0,0.0,-100.0,1.0,8.75,1
0.0,1.153599e-08,0.0,0.0,-100.0,1.0,8.76,1
